日期,名稱,開盤價,最高價,最低價,收盤價,成交量,前一天收盤價,Price_Change,Percentage_Change,前一天成交量,Volume_Change,Volume_Percentage_Change
2024/12/13,上證指數,3442.926025390625,3442.926025390625,3390.75390625,3391.8779296875,777500.0,3461.5,-69.6220703125,-2.01,700100.0,77400.0,11.06
2024/12/16,上證指數,3390.0830078125,3401.926025390625,3376.535888671875,3386.3310546875,625600.0,3391.8779296875,-5.546875,-0.16,777500.0,-151900.0,-19.54
2024/12/17,上證指數,3381.81396484375,3396.20703125,3357.76904296875,3361.485107421875,568900.0,3386.3310546875,-24.845947265625,-0.73,625600.0,-56700.0,-9.06
2024/12/18,上證指數,3371.2958984375,3396.4599609375,3371.2958984375,3382.2080078125,512500.0,3361.485107421875,20.722900390625,0.62,568900.0,-56400.0,-9.91
2024/12/19,上證指數,3355.904052734375,3377.531982421875,3346.468994140625,3370.032958984375,513900.0,3382.2080078125,-12.175048828125,-0.36,512500.0,1400.0,0.27
2024/12/20,上證指數,3364.48095703125,3390.617919921875,3362.819091796875,3368.069091796875,491000.0,3370.032958984375,-1.9638671875,-0.06,513900.0,-22900.0,-4.46
2024/12/23,上證指數,3367.904052734375,3384.991943359375,3348.277099609375,3351.257080078125,556700.0,3368.069091796875,-16.81201171875,-0.5,491000.0,65700.0,13.38
2024/12/24,上證指數,3353.534912109375,3394.904052734375,3352.947021484375,3393.528076171875,472000.0,3351.257080078125,42.27099609375,1.26,556700.0,-84700.0,-15.21
2024/12/25,上證指數,3395.10693359375,3406.212890625,3374.010986328125,3393.35009765625,471300.0,3393.528076171875,-0.177978515625,-0.01,472000.0,-700.0,-0.15
2024/12/26,上證指數,3389.337890625,3401.094970703125,3380.2548828125,3398.076904296875,422200.0,3393.35009765625,4.726806640625,0.14,471300.0,-49100.0,-10.42
2024/12/27,上證指數,3397.2939453125,3418.951904296875,3388.322021484375,3400.14208984375,500500.0,3398.076904296875,2.065185546875,0.06,422200.0,78300.0,18.55
2024/12/30,上證指數,3395.39599609375,3412.841064453125,3394.965087890625,3407.325927734375,455300.0,3400.14208984375,7.183837890625,0.21,500500.0,-45200.0,-9.03
2024/12/31,上證指數,3406.965087890625,3413.455078125,3351.762939453125,3351.762939453125,502700.0,3407.325927734375,-55.56298828125,-1.63,455300.0,47400.0,10.41
2025/01/02,上證指數,3347.93896484375,3351.721923828125,3242.0869140625,3262.56103515625,561400.0,3351.762939453125,-89.201904296875,-2.66,502700.0,58700.0,11.68
2025/01/03,上證指數,3267.076904296875,3273.56591796875,3205.77587890625,3211.429931640625,517600.0,3262.56103515625,-51.131103515625,-1.57,561400.0,-43800.0,-7.8
2025/01/06,上證指數,3209.782958984375,3219.488037109375,3185.462890625,3206.923095703125,431000.0,3211.429931640625,-4.5068359375,-0.14,517600.0,-86600.0,-16.73
